trade_date,ts_code,TOS,INTER,GFP,PIS,NEXP,FISCAL,M2,category,month,week,category_id
2016-05-31,有色金属矿采选业,2.55571055689838,1.09449724360822,0.0,2.02585589704642,32.2807945130609,10.19495726159,12.2912346565447,工业,5,22,0
2016-06-30,有色金属矿采选业,1.77854865168018,0.364043322568586,0.0,-2.54299728978746,30.699360660824,9.01084598736473,11.9216156291327,工业,6,26,0
2016-07-31,有色金属矿采选业,1.067278619223,-0.319285386140244,0.0,-8.98702844868301,28.4656010063089,8.04181029673201,11.6656444703746,工业,7,30,0
2016-08-31,有色金属矿采选业,0.362631854455856,-1.05169353439405,0.0,-15.4545827639797,26.1580173208041,7.22616888822093,11.5306202686424,工业,8,35,0
2016-09-30,有色金属矿采选业,-0.442947564941207,-1.93676721545512,0.0,-19.6784131004059,24.3236172114629,6.60720309623238,11.4624436394402,工业,9,39,0
2016-10-31,有色金属矿采选业,-1.34460343337652,-2.94239347012377,0.0,-21.0191319975862,23.7168695293458,6.23886281579073,11.4028653221588,工业,10,44,0
2016-11-30,有色金属矿采选业,-2.23225802928634,-3.91877094757888,0.0,-20.3401083566028,24.679709563505,6.18674133652611,11.2966642940682,工业,11,48,0
2016-12-31,有色金属矿采选业,-2.89407532884066,-4.61982381886238,0.0,-18.9418718839458,26.1656377684577,6.52951957987793,11.1058752329776,工业,12,52,0
2017-01-31,有色金属矿采选业,-3.18223633269528,-4.88779179203106,0.0,-17.9245051262591,26.9584659187284,7.19330113118739,10.8269074382722,工业,1,5,0
2017-02-28,有色金属矿采选业,-3.29397312451967,-4.91800363127275,0.0,-17.9955308150322,27.0978352700033,7.93812965541576,10.4725080260609,工业,2,9,0
2017-03-31,有色金属矿采选业,-3.58714596585452,-5.09264638305983,0.0,-18.8682821444348,26.5478758641877,8.5540247419147,10.0762680504666,工业,3,13,0
2017-04-30,有色金属矿采选业,-4.37364776582199,-5.76439288105702,0.0,-19.8953308138164,25.7514607358575,8.80244228535911,9.68589459197858,工业,4,17,0
2017-05-31,有色金属矿采选业,-5.63687914236809,-6.9609674072624,0.0,-20.8830451084857,25.0309979297767,8.55924027782823,9.34253528238679,工业,5,22,0
2017-06-30,有色金属矿采选业,-6.89652814703733,-8.2118108073753,0.0,-22.109930826346,24.472672970977,7.79332199453754,9.08668795330354,工业,6,26,0
2017-07-31,有色金属矿采选业,-7.60828616996385,-8.92470592248212,0.0,-23.7198214510262,23.8686106080202,6.65449040634928,8.92622269547357,工业,7,31,0
2017-08-31,有色金属矿采选业,-7.48083825116663,-8.75353018854684,0.0,-25.1424379699635,22.8955158916822,5.3468113066753,8.84465411929591,工业,8,35,0
2017-09-30,有色金属矿采选业,-6.55380512197047,-7.71894735293227,0.0,-25.928966160163,21.060463804346,4.05880559326795,8.81790746564766,工业,9,39,0
2017-10-31,有色金属矿采选业,-5.1918125599551,-6.16820769284154,0.0,-25.2022692982677,18.4114994314278,2.98890454780955,8.79664780900136,工业,10,44,0
2017-11-30,有色金属矿采选业,-3.81030039906189,-4.53235855279741,0.0,-22.9825003493684,15.4700489391382,2.27987772395156,8.74429444274996,工业,11,48,0
2017-12-31,有色金属矿采选业,-2.83360130621519,-3.28189391546027,0.0,-19.491856881289,12.9923640696187,1.9860571593643,8.65222970772004,工业,12,52,0
2018-01-31,有色金属矿采选业,-2.36814856266807,-2.57883152626828,0.0,-15.8819716638457,11.0879174919744,2.10884465815534,8.52737543402359,工业,1,5,0
2018-02-28,有色金属矿采选业,-1.94416851653938,-2.00680008762254,0.0,-13.6780719480318,9.59528976690214,2.51124297117596,8.39477520029047,工业,2,9,0
2018-03-31,有色金属矿采选业,-1.1213997852137,-1.1380080493208,0.0,-13.0631343709033,8.93126178366053,3.09029145369187,8.29262344758768,工业,3,13,0
2018-04-30,有色金属矿采选业,0.174354231367218,0.141337798425667,0.0,-13.819634589855,9.03966854686546,3.7353817792713,8.24524992425892,工业,4,18,0
2018-05-31,有色金属矿采选业,1.68351186045923,1.62152710907326,0.0,-14.6631315151179,9.71950648557966,4.46681051916561,8.24036132417725,工业,5,22,0
2018-06-30,有色金属矿采选业,2.86650064034048,2.79776293612974,0.0,-13.1844488296636,10.4417636034677,5.30255737749133,8.24554385908737,工业,6,26,0
2018-07-31,有色金属矿采选业,3.4737265725101,3.42224330716687,0.0,-8.53373102458425,10.5819520437371,6.31750626283277,8.22502666645957,工业,7,31,0
2018-08-31,有色金属矿采选业,3.64399833084991,3.62348548391294,0.0,-1.49036700581238,10.00987236765,7.56058487560963,8.1857968225069,工业,8,35,0
2018-09-30,有色金属矿采选业,3.75279400794598,3.77104187377382,0.0,6.70044556450524,8.85417040533669,9.00769441509546,8.13260980539298,工业,9,39,0
2018-10-31,有色金属矿采选业,4.10162276423461,4.14567449803891,0.0,12.879942646006,7.38499774816308,10.4939088347997,8.09622833634307,工业,10,44,0
2018-11-30,有色金属矿采选业,4.56224344759914,4.600181501072,0.0,15.085326266861,6.00802054865002,11.8430135898865,8.10054377785702,工业,11,48,0
2018-12-31,有色金属矿采选业,4.8634786605213,4.86096316164801,0.0,13.1482514795368,4.82069151900888,12.8688856894764,8.14944333203713,工业,12,1,0
2019-01-31,有色金属矿采选业,4.80042665407103,4.73855977734239,0.0,8.31571257627866,3.89182950359315,13.3609275102182,8.24162538497183,工业,1,5,0
2019-02-28,有色金属矿采选业,4.07420542475484,3.96285742035822,0.0,3.74846618240152,3.14375019198545,13.2819578018687,8.35060790666418,工业,2,9,0
2019-03-31,有色金属矿采选业,2.81854430659193,2.69217961522772,0.0,0.822034209022426,2.22821717795478,12.6264482700728,8.42681503028536,工业,3,13,0
2019-04-30,有色金属矿采选业,1.67197824561723,1.56135531144916,0.0,0.886152229273085,1.19154238985488,11.5281456735377,8.4486894131497,工业,4,18,0
2019-05-31,有色金属矿采选业,1.10916765459896,1.03459584649954,0.0,4.77127261473851,0.556935398288072,10.0715013567322,8.42505532467315,工业,5,22,0
2019-06-30,有色金属矿采选业,1.29099450842236,1.26470235553897,0.0,10.7326360520822,0.608290839376391,8.4287106562298,8.3690977481302,工业,6,26,0
2019-07-31,有色金属矿采选业,1.82795333577195,1.85360583312384,0.0,16.6979764684845,1.85794549403988,6.73987311346445,8.30791685621945,工业,7,31,0
2019-08-31,有色金属矿采选业,2.05977511755606,2.12224716920104,0.0,19.9496339058786,3.89967348204874,5.08231201973866,8.25838572961998,工业,8,35,0
2019-09-30,有色金属矿采选业,1.47462058380968,1.54011256094013,0.0,17.206376465225,6.07773096465625,3.56580630080225,8.228897426071,工业,9,40,0
2019-10-31,有色金属矿采选业,0.0292961762705204,0.0638303006737173,0.0,9.41182869594799,7.56517851069489,2.33652405051197,8.25225793495054,工业,10,44,0
2019-11-30,有色金属矿采选业,-1.62496716758439,-1.63518202088692,0.0,0.580658327606454,7.90325773294962,1.43691623740748,8.34490865240167,工业,11,48,0
2019-12-31,有色金属矿采选业,-2.7009124773919,-2.75533427799467,0.0,-6.59600046989199,7.21362159458057,0.853094832213462,8.53753269868416,工业,12,1,0
2020-01-31,有色金属矿采选业,-2.9108188444941,-2.99534253988675,0.0,-9.64493421310836,6.15509366316045,0.561359623831349,8.85525929145402,工业,1,5,0
2020-02-29,有色金属矿采选业,-2.19238923945537,-2.28368782398853,0.0,-8.49221453902802,5.30506374888184,0.66891050302131,9.29345106791397,工业,2,9,0
2020-03-31,有色金属矿采选业,-0.85360382993403,-0.926595965757304,0.0,-4.28472714866412,4.75732984316701,1.21796848560234,9.79069657995232,工业,3,14,0
2020-04-30,有色金属矿采选业,0.417652915718762,0.380885071729753,0.0,0.868090191491344,4.53542341818201,2.25932299708588,10.2533167668354,工业,4,18,0
2020-05-31,有色金属矿采选业,1.10230237613223,1.10727330114804,0.0,3.67845997751859,4.50250843594258,3.77512772871143,10.5956866869273,工业,5,22,0
2020-06-30,有色金属矿采选业,1.18508565422439,1.21448526232366,0.0,2.81503189996422,4.37751345432278,5.61847313675737,10.7840919837395,工业,6,27,0
2020-07-31,有色金属矿采选业,0.981265028682174,1.00608315273345,0.0,-1.23198867308195,3.76897819990722,7.51077527074981,10.8403038425429,工业,7,31,0
2020-08-31,有色金属矿采选业,0.938466687677831,0.945415141969708,0.0,-5.87254767975026,2.70490949452247,9.17584886843209,10.7919983218953,工业,8,36,0
2020-09-30,有色金属矿采选业,1.35427866045862,1.34993722488512,0.0,-8.56025963681125,1.52032393846173,10.3399851625784,10.6871444768569,工业,9,40,0
2020-10-31,有色金属矿采选业,2.30479301959586,2.30712455095485,0.0,-7.91860265378455,0.741025234753723,10.8433274306272,10.5483259636894,工业,10,44,0
2020-11-30,有色金属矿采选业,3.26876335255089,3.29300218472532,0.0,-5.25558520726531,0.873834315560051,10.6606024428403,10.3718768261191,工业,11,49,0
2020-12-31,有色金属矿采选业,3.57879048582541,3.63491863657657,0.0,-1.51126193205955,2.11890243635486,9.8144978455023,10.1328347757791,工业,12,53,0
2021-01-31,有色金属矿采选业,2.94089583826434,3.02634028069739,0.0,2.34423617851649,4.464310863181,8.47067684166849,9.81366798142504,工业,1,4,0
2021-02-28,有色金属矿采选业,1.22005356124421,1.31917609229708,0.0,4.79326631906485,7.28369000888973,6.87550022800251,9.44391710935393,工业,2,8,0
2021-03-31,有色金属矿采选业,-1.36772906852508,-1.27840671478229,0.0,5.21639447200164,9.9975423538283,5.35654618060764,9.08042230814083,工业,3,13,0
2021-04-30,有色金属矿采选业,-4.05442531231893,-3.99266118485281,0.0,2.82904400082529,11.413845559621,3.8831306872922,8.77963664308721,工业,4,17,0
2021-05-31,有色金属矿采选业,-6.18313103138645,-6.15278997714325,0.0,-1.53469293244861,10.5005951239362,2.65773637331502,8.56011278648837,工业,5,22,0
2021-06-30,有色金属矿采选业,-7.53533529497575,-7.52286631962373,0.0,-6.6828781684798,7.79424781305817,1.55485632169999,8.40386043681529,工业,6,26,0
2021-07-31,有色金属矿采选业,-8.19327334979137,-8.17874468392786,0.0,-11.2407430968969,4.4288683616639,0.643434020734431,8.28772613178763,工业,7,30,0
2021-08-31,有色金属矿采选业,-8.42087230504917,-8.39678934958819,0.0,-14.9969424262103,1.27863493141567,-0.282835956242746,8.20231135171911,工业,8,35,0
2021-09-30,有色金属矿采选业,-8.33902181421205,-8.30975533442472,0.0,-17.9071361935687,-1.61001386159124,-2.19023312713677,8.15920242503673,工业,9,39,0
2008-01-31,废品废料,35.0724995693674,35.1702936804292,0.0,68.4039981828272,19.0279527384327,30.6126429463603,17.6937410476899,工业,1,5,0
2008-02-29,废品废料,34.597458948137,34.7692757172203,0.0,67.9606116043078,19.7472957525041,30.0724172382557,17.3500373720628,工业,2,9,0
2008-03-31,废品废料,33.1001622676264,33.3076834310204,0.0,69.0124266551339,18.3413456034751,29.3458034818326,17.0836446029537,工业,3,14,0
2008-04-30,废品废料,31.6738827517749,31.8713674111527,0.0,70.8077827140946,16.1168631681416,28.483086879411,16.9026777514934,工业,4,18,0
2008-05-31,废品废料,30.0576829740568,30.2074037005542,0.0,73.0348903678597,14.833335763928,27.5228641979368,16.723185456753,工业,5,22,0
2008-06-30,废品废料,28.0388085662626,28.1234086862592,0.0,75.5663649551055,14.0826575945594,26.6262051978848,16.4822108941875,工业,6,27,0
2008-07-31,废品废料,25.9154211120432,25.9426417911993,0.0,76.73858551586,12.923862562507,25.9143723340685,16.1655869345942,工业,7,31,0
2008-08-31,废品废料,23.2668712256248,23.262029972741,0.0,75.9628816723705,10.9138485252526,25.482284513609,15.8537543876009,工业,8,35,0
2008-09-30,废品废料,19.8748734860965,19.8911002160868,0.0,71.6126632781953,7.48954156137098,25.3197135408967,15.6783376174519,工业,9,40,0
2008-10-31,废品废料,16.6138684250998,16.6476947983256,0.0,67.6033576469192,3.30304478656704,25.296976277796,15.8112266621974,工业,10,44,0
2008-11-30,废品废料,14.0564826151049,14.0550628217711,0.0,68.1934653845284,0.434687922064336,25.3581145392764,16.4538851950819,工业,11,48,0
2008-12-31,废品废料,12.2344589972261,12.1621412265631,0.0,71.0268237260754,1.33382873083085,25.4071597097299,17.6252957759556,工业,12,1,0
2009-01-31,废品废料,11.7821053744541,11.626566937847,0.0,72.8518496288119,7.9710177512621,25.3314561935764,19.2500591777552,工业,1,5,0
2009-02-28,废品废料,12.9957179335881,12.7701147498118,0.0,68.3045799047562,21.8274304807999,25.051760365029,21.1480470126886,工业,2,9,0
2009-03-31,废品废料,15.3331370935904,15.0729602276433,0.0,60.4718564232591,42.1445232097339,24.5780277113383,23.0960429888173,工业,3,14,0
2009-04-30,废品废料,18.5544811270338,18.3029163748481,0.0,52.7224200674665,66.6825344142094,23.9146517586737,24.8806457181079,工业,4,18,0
2009-05-31,废品废料,22.8135118535165,22.6062547408711,0.0,45.3812779992171,88.196092763689,23.1372194835563,26.3840721086011,工业,5,22,0
2009-06-30,废品废料,27.5323308511308,27.3885063628548,0.0,40.8989475614227,100.127919810914,22.3031673921519,27.604056695123,工业,6,27,0
2009-07-31,废品废料,31.6591416989949,31.5639592605389,0.0,45.170166899409,101.097158957061,21.4746599292539,28.517165322386,工业,7,31,0
2009-08-31,废品废料,34.9410951430447,34.858446035511,0.0,58.9978793458238,94.0429045912644,20.7205570803191,29.1105266496349,工业,8,36,0
2009-09-30,废品废料,37.3233438917825,37.2197597646195,0.0,78.266194848652,85.0687638492883,20.163590849322,29.3922284102549,工业,9,40,0
2009-10-31,废品废料,38.1495658222715,38.0368514004659,0.0,93.6317730788712,78.5245575780165,19.8040582897333,29.3202755482193,工业,10,44,0
2009-11-30,废品废料,37.6947570211478,37.6273268508198,0.0,98.1676103202506,74.9328263673472,19.5468357272251,28.7830691815567,工业,11,49,0
2009-12-31,废品废料,36.3041234186953,36.2973157360837,0.0,92.7055307727145,71.4825573286033,19.3464633019144,27.7932692757954,工业,12,53,0
2010-01-31,废品废料,33.6194694882495,33.6845056482124,0.0,81.8819193286992,64.7971139137603,19.2366312080994,26.4581273076342,工业,1,4,0
2010-02-28,废品废料,30.2516507948208,30.3869688510495,0.0,72.0269997348668,52.6393243472081,19.3486703183348,24.8653546724207,工业,2,8,0
2010-03-31,废品废料,27.2213913858743,27.4014942965735,0.0,65.9237492180857,37.3438823321349,19.7905423305264,23.2119409223112,工业,3,13,0
2010-04-30,废品废料,24.882338319738,25.07415828991,0.0,62.2278276978917,22.7443073448701,20.7236482210919,21.681065587624,工业,4,17,0
2010-05-31,废品废料,23.4581023949125,23.6280288877143,0.0,61.6170573251309,11.27048480268,22.204366581839,20.4220927090311,工业,5,22,0
2010-06-30,废品废料,23.3907272701118,23.5134088454242,0.0,59.7948829153363,3.90118588985235,24.1515872804378,19.5319926278136,工业,6,26,0
2010-07-31,废品废料,24.4048833241246,24.4562510230391,0.0,49.5716662593168,0.359775843089882,26.3588563514336,19.0746710934122,工业,7,30,0
2010-08-31,废品废料,25.5579513951418,25.5307702217309,0.0,32.4234352644241,-0.101938954012193,28.6579351914288,19.0217051986214,工业,8,35,0
2010-09-30,废品废料,26.2956209380952,26.2154823229281,0.0,15.6133935999069,0.994884734032442,30.7890160946218,19.1271534376387,工业,9,39,0
2010-10-31,废品废料,26.5235858054134,26.4253262033256,0.0,4.41631240379456,1.70845814434151,32.57301399908,19.1665895479381,工业,10,43,0
2010-11-30,废品废料,26.3252743492157,26.2403461600549,0.0,-0.987341480206538,0.0371170345869531,33.8919872317062,18.9887276118341,工业,11,48,0
2010-12-31,废品废料,25.2895376887531,25.244505239135,0.0,-3.22953868827487,-4.63494430339544,34.6479714800604,18.4838380339275,工业,12,52,0
2011-01-31,废品废料,23.7704756100916,23.7756577715371,0.0,-2.99928768178189,-10.9444824806697,34.8607659188948,17.7302456934179,工业,1,5,0
2011-02-28,废品废料,22.1321855440104,22.1762561722296,0.0,-1.47998558425158,-16.9759501113667,34.5998230096284,16.9474346560184,工业,2,9,0
2011-03-31,废品废料,20.6600565232238,20.7255053496897,0.0,0.0274868452444732,-21.4804123279794,33.8618726352151,16.2815621046264,工业,3,13,0
2011-04-30,废品废料,18.4831242461596,18.5422396900581,0.0,2.91770588948077,-24.310145032463,32.6142273681902,15.7581403234326,工业,4,17,0
2011-05-31,废品废料,14.9482211989219,14.9929712778983,0.0,6.91590442862571,-24.9745941905142,30.9345194138003,15.3408137814346,工业,5,22,0
2011-06-30,废品废料,10.7748745331847,10.8121431666456,0.0,10.1386923334993,-23.5652544433542,28.9486617019591,14.9125720652664,工业,6,26,0
2011-07-31,废品废料,7.52282091261279,7.5405640092588,0.0,14.036050060443,-20.9380289092539,26.7913013570832,14.4173836860491,工业,7,30,0
2011-08-31,废品废料,6.03600422867464,6.01674852147343,0.0,18.8471040505267,-17.9272366288737,24.5730120621116,13.8645763808204,工业,8,35,0
2011-09-30,废品废料,5.78073857770714,5.69409482920489,0.0,22.7303087763874,-15.3050599917017,22.3862454245276,13.3537423453053,工业,9,39,0
2011-10-31,废品废料,6.66429551495681,6.54923417968616,0.0,24.5409961378672,-13.6818516729799,20.3677065798145,12.9929777877854,工业,10,44,0
2011-11-30,废品废料,8.22252102305046,8.16881616314977,0.0,24.840503598822,-13.0131530833381,18.6302651771631,12.8060248197892,工业,11,48,0
2011-12-31,废品废料,9.85515638398223,9.94103011980252,0.0,27.8762078005854,-12.7091138078911,17.2815920737922,12.7887216107506,工业,12,52,0
2012-01-31,废品废料,11.485680343066,11.7370301687057,0.0,33.3848735749527,-12.6373313035986,16.3501497604811,12.8634443783359,工业,1,5,0
2012-02-29,废品废料,12.4492304352967,12.8507665809963,0.0,39.8990274041916,-12.6717954067383,15.7719168152882,12.9644777517891,工业,2,9,0
2012-03-31,废品废料,12.8568684248423,13.3536033164451,0.0,45.0132840976885,-12.5917761403502,15.44606572428,13.0646789396248,工业,3,13,0
2012-04-30,废品废料,14.0640935471834,14.5766960557433,0.0,44.9668918876967,-12.3200457939941,15.2687049313664,13.1915450101591,工业,4,18,0
2012-05-31,废品废料,16.2785445728682,16.7182841322126,0.0,39.3783651294061,-12.3009446614945,15.0008034191493,13.3727879283691,工业,5,22,0
2012-06-30,废品废料,17.9982232604902,18.2983805324097,0.0,33.9845598134252,-13.3810505588203,14.5559650619698,13.5761718535533,工业,6,26,0
2012-07-31,废品废料,18.1470163951884,18.3592116209411,0.0,31.9960537910645,-15.5089827466734,14.0084440701864,13.7522061054842,工业,7,31,0
2012-08-31,废品废料,16.9536254590598,17.1224314198951,0.0,34.5587277140183,-18.1807400338453,13.4229210006856,13.9003030029998,工业,8,35,0
2012-09-30,废品废料,15.4868428392956,15.5438478227413,0.0,42.3725762777293,-20.7324680056335,12.8084231231924,14.0647509221324,工业,9,39,0
2012-10-31,废品废料,14.5045641864148,14.248176292626,0.0,52.2483191664869,-22.6850906874475,12.1836734946643,14.2557139289176,工业,10,44,0
2012-11-30,废品废料,14.2976236675033,13.4733775034421,0.0,60.512498539902,-23.7399183135198,11.4816840310266,14.5010625095412,工业,11,48,0
2012-12-31,废品废料,15.4218685120088,13.8590363639082,0.0,61.7541687792803,-23.8332657508906,10.7793053586397,14.8538435974972,工业,12,1,0
2013-01-31,废品废料,16.9678362047531,14.6083135132122,0.0,56.5148108917617,-23.0874486581064,10.0525488145664,15.253902876019,工业,1,5,0
2013-02-28,废品废料,18.0797988038482,15.0026078594258,0.0,49.0891258829711,-21.4529014844858,9.33420629730295,15.5828273459137,工业,2,9,0
2013-03-31,废品废料,18.2426078667991,14.6505075879141,0.0,42.9024881014186,-19.2090322850723,8.65366487696868,15.7480934514865,工业,3,13,0
2013-04-30,废品废料,16.5539036840769,12.7516038482102,0.0,39.9429364750807,-16.8543684334448,8.15521689314256,15.7004676200776,工业,4,18,0
2013-05-31,废品废料,14.1930061751267,10.4077441017022,0.0,40.1794641356457,-14.877190245713,8.08651944543972,15.4496472614932,工业,5,22,0
2013-06-30,废品废料,12.4883193106176,8.79161735328502,0.0,40.4914626140907,-13.3001242764732,8.44082614268518,15.1184736259803,工业,6,26,0
2013-07-31,废品废料,11.6995571868352,8.02466759732645,0.0,36.6299622754498,-12.1479546896321,9.12673841034602,14.7998060089302,工业,7,31,0
2013-08-31,废品废料,11.6460203777914,7.90885282873854,0.0,28.3522169923043,-11.5043439524601,10.1018720639761,14.5062294472055,工业,8,35,0
2013-09-30,废品废料,11.9959174107376,8.19810133636749,0.0,18.0618397280541,-10.9970908458292,11.3475655930844,14.2396872781401,工业,9,40,0
2013-10-31,废品废料,12.2283462653673,8.41244524894842,0.0,9.11778193998631,-10.1100863226732,12.7753556996663,14.0153389274659,工业,10,44,0
2013-11-30,废品废料,12.3648146150168,8.57350890433732,0.0,2.71652319350162,-8.19619129381137,14.2994314985972,13.8022143949593,工业,11,48,0
2013-12-31,废品废料,12.6777547018623,8.92211285703746,0.0,-0.923799886597987,-5.41990224815444,15.7076965004698,13.5910134854131,工业,12,1,0
2014-01-31,废品废料,13.2994912590793,9.58100734910068,0.0,-2.13314854854049,-2.57023441103204,16.7750980386248,13.4199838729332,工业,1,5,0
2014-02-28,废品废料,14.3307965702171,10.6192215785011,0.0,-1.9198826621142,-0.829797790574871,17.2808155524813,13.3565232135826,工业,2,9,0
2014-03-31,废品废料,15.3693640779978,11.6161893543327,0.0,-0.378575570699202,-1.25038675464527,17.120402917345,13.3763261020957,工业,3,14,0
2014-04-30,废品废料,16.3230171125139,12.4743938288144,0.0,1.83800074189355,-3.81863438680411,16.3104758871797,13.4266260812628,工业,4,18,0
2014-05-31,废品废料,16.3590658896531,12.4138963624563,0.0,4.21251265003133,-7.45414131879326,14.9066201213204,13.458044442461,工业,5,22,0
2014-06-30,废品废料,15.35931309898,11.3556512867259,0.0,6.91101250529762,-11.0229522110183,13.1994345772641,13.4127444207507,工业,6,27,0
2014-07-31,废品废料,14.1787505337983,10.1619628906945,0.0,10.7759666591864,-13.6614060899619,11.4168383332009,13.2767623629548,工业,7,31,0
2014-08-31,废品废料,13.2346987401914,9.23904691214481,0.0,15.0306247352104,-15.1027561305082,9.62901083715563,13.0643621159965,工业,8,35,0
2014-09-30,废品废料,12.7976589808876,8.83604298776506,0.0,18.1740815093235,-15.8614045341695,7.90941864725229,12.7928014611214,工业,9,40,0
2014-10-31,废品废料,12.9240850196306,8.99770712514523,0.0,19.6994542383794,-16.5241081029335,6.38352920909028,12.4877480466704,工业,10,44,0
2014-11-30,废品废料,13.4719792946899,9.56916694753249,0.0,20.1279183218626,-17.7009838053947,5.19693337571678,12.198848212189,工业,11,48,0
2014-12-31,废品废料,14.1416765308059,10.2322977278632,0.0,19.8067853686946,-19.509931790471,4.56949414455128,11.9359658633482,工业,12,1,0
2015-01-31,废品废料,14.9335105216797,10.9913991774625,0.0,18.1844087070563,-20.9919932858298,4.74721542354131,11.6912847192648,工业,1,5,0
2015-02-28,废品废料,15.908482899733,11.9220653637319,0.0,15.1283514751213,-21.4513922943742,5.87023574522456,11.4829497018525,工业,2,9,0
2015-03-31,废品废料,17.1065688709178,13.0728235059415,0.0,11.1417328155975,-20.3980506668714,7.93046664116389,11.3746362029866,工业,3,14,0
2015-04-30,废品废料,18.6364408034474,14.5393272264741,0.0,7.48248484305851,-17.7123779514139,10.6713979841256,11.424382447798,工业,4,18,0
2015-05-31,废品废料,20.742153928154,16.5577541725836,0.0,4.75135037023491,-14.1270124489295,13.7378835924065,11.6412248443098,工业,5,22,0
2015-06-30,废品废料,23.2051614004266,18.9238694628926,0.0,2.96037588900677,-10.5632778983074,16.6171634800703,12.006435945011,工业,6,27,0
2015-07-31,废品废料,24.9779415434555,20.6348595476685,0.0,1.62531486877193,-7.54096986615693,18.9559033786787,12.4356934277613,工业,7,31,0
2015-08-31,废品废料,25.6943220699241,21.3402728323258,0.0,0.607311155702228,-5.42968057683755,20.5897683603026,12.8492091728075,工业,8,36,0
2015-09-30,废品废料,25.4415648979315,21.103272973097,0.0,0.11979303756795,-4.11988924877542,21.4037933757236,13.1914118426545,工业,9,40,0
2015-10-31,废品废料,24.4377494480279,20.1209348200344,0.0,-0.237943430638521,-3.19843203876834,21.362673102821,13.4294367000447,工业,10,44,0
2015-11-30,废品废料,22.8118161752849,18.5160478857646,0.0,-0.620051154821211,-2.14408420999435,20.6165776438792,13.5712293722131,工业,11,49,0
2015-12-31,废品废料,20.7800776137735,16.5083203107173,0.0,-0.124427072548683,-0.604496578568603,19.2204902107057,13.623033570725,工业,12,53,0
2016-01-31,废品废料,18.9648316749525,14.6939365267975,0.0,1.53424125625541,1.01876384828612,17.4164024664491,13.5835009072674,工业,1,4,0
2016-02-29,废品废料,17.632490118029,13.3396297780512,0.0,3.57956737539074,2.07499911999127,15.4070742836916,13.4178359675962,工业,2,9,0
2016-03-31,废品废料,16.5932865061002,12.2806794847844,0.0,4.6239742977251,2.3648151139652,13.4669949284993,13.1178898950159,工业,3,13,0
2016-04-30,废品废料,15.4096322607618,11.1109614338939,0.0,4.11320286455039,1.5881973693042,11.7003268742265,12.7133820025538,工业,4,17,0
2016-05-31,废品废料,13.6088122425121,9.37693644829438,0.0,2.82644954486613,-0.164147603168341,10.19495726159,12.2912346565447,工业,5,22,0
2016-06-30,废品废料,11.1546238118094,7.0368728664937,0.0,1.90697332979572,-2.34677135661617,9.01084598736473,11.9216156291327,工业,6,26,0
2016-07-31,废品废料,8.44407692536772,4.47953279088988,0.0,2.17077889011239,-4.37653124125182,8.04181029673201,11.6656444703746,工业,7,30,0
2016-08-31,废品废料,5.72370303126172,1.92858495397177,0.0,4.12930278141117,-5.53634818772094,7.22616888822093,11.5306202686424,工业,8,35,0
2016-09-30,废品废料,3.30912414024949,-0.340051411847198,0.0,7.39448534380125,-5.1736969477439,6.60720309623238,11.4624436394402,工业,9,39,0
2016-10-31,废品废料,1.45776816189479,-2.11069298924916,0.0,12.0355369159937,-3.2760914508292,6.23886281579073,11.4028653221588,工业,10,44,0
2016-11-30,废品废料,0.195811127571318,-3.36740397758326,0.0,17.4012837141134,-0.871280987678336,6.18674133652611,11.2966642940682,工业,11,48,0
2016-12-31,废品废料,-0.835454029046957,-4.44379983534047,0.0,21.3206729185766,1.09594664292365,6.52951957987793,11.1058752329776,工业,12,52,0
2017-01-31,废品废料,-2.08069522360172,-5.74309989929478,0.0,22.8542947872669,2.12773463712312,7.19330113118739,10.8269074382722,工业,1,5,0
2017-02-28,废品废料,-3.46931655163205,-7.17032317078542,0.0,22.6954440056348,2.10748945826993,7.93812965541576,10.4725080260609,工业,2,9,0
2017-03-31,废品废料,-4.46162967674516,-8.17043798306936,0.0,22.0801869436717,1.05579235917126,8.5540247419147,10.0762680504666,工业,3,13,0
2017-04-30,废品废料,-4.38026540943747,-8.0990498232031,0.0,21.9393640006602,-0.306682109271861,8.80244228535911,9.68589459197858,工业,4,17,0
2017-05-31,废品废料,-2.7126314051706,-6.48509608708298,0.0,22.9790828209891,-1.307971373559,8.55924027782823,9.34253528238679,工业,5,22,0
2017-06-30,废品废料,0.231271697453252,-3.64477896279199,0.0,25.0512538287666,-1.64527326917568,7.79332199453754,9.08668795330354,工业,6,26,0
2017-07-31,废品废料,3.74719672070003,-0.322945160916288,0.0,27.3081121431641,-1.72808506191721,6.65449040634928,8.92622269547357,工业,7,31,0
2017-08-31,废品废料,6.9559934812608,2.6800399549221,0.0,29.0328574080871,-1.95943626875895,5.3468113066753,8.84465411929591,工业,8,35,0
2017-09-30,废品废料,8.90117941907796,4.59887486238266,0.0,29.2235026129373,-2.52643143040174,4.05880559326795,8.81790746564766,工业,9,39,0
2017-10-31,废品废料,9.28933824972437,5.27718753873652,0.0,27.9346659638958,-3.3750238238652,2.98890454780955,8.79664780900136,工业,10,44,0
2017-11-30,废品废料,8.58254181386675,5.19513402363716,0.0,26.898672386335,-4.12427551288133,2.27987772395156,8.74429444274996,工业,11,48,0
